OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,OFFENCE,MCI_CATEGORY,NEIGHBOURHOOD_140
2025-01-03 05:00:00,2025,January,3,Friday    ,2,Outside,Theft From Motor Vehicle Over,Theft Over,Rockcliffe-Smythe (111)
2025-01-04 05:00:00,2025,January,4,Saturday  ,18,Outside,Assault,Assault,Elms-Old Rexdale (5)
2025-01-04 05:00:00,2025,January,4,Saturday  ,19,Apartment,Assault,Assault,Birchcliffe-Cliffside (122)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Outside,Assault,Assault,Waterfront Communities-The Island (77)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Commercial,Assault,Assault,Long Branch (19)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Apartment,Assault,Assault,North St.James Town (74)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Transit,Assault,Assault,Danforth (66)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Apartment,Assault,Assault,Milliken (130)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Apartment,Assault,Assault,Milliken (130)
2025-01-04 05:00:00,2025,January,4,Saturday  ,14,Apartment,Assault Bodily Harm,Assault,Willowdale West (37)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Apartment,Assault,Assault,Milliken (130)
2025-01-03 05:00:00,2025,January,3,Friday    ,9,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,House,Assault,Assault,Hillcrest Village (48)
2025-01-03 05:00:00,2025,January,3,Friday    ,15,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-04 05:00:00,2025,January,4,Saturday  ,1,Outside,Robbery - Other,Robbery,Wexford/Maryvale (119)
2025-01-04 05:00:00,2025,January,4,Saturday  ,7,Apartment,Assault,Assault,O'Connor-Parkview (54)
2025-01-03 05:00:00,2025,January,3,Friday    ,16,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-01 05:00:00,2025,January,1,Wednesday ,1,Commercial,Assault,Assault,Danforth (66)
2025-01-03 05:00:00,2025,January,3,Friday    ,19,Apartment,Assault,Assault,Glenfield-Jane Heights (25)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Transit,Robbery - Mugging,Robbery,Bathurst Manor (34)
2025-01-04 05:00:00,2025,January,4,Saturday  ,19,Outside,Robbery - Mugging,Robbery,Kensington-Chinatown (78)
2025-01-04 05:00:00,2025,January,4,Saturday  ,8,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-01-04 05:00:00,2025,January,4,Saturday  ,23,House,Assault Bodily Harm,Assault,Newtonbrook West (36)
2025-01-04 05:00:00,2025,January,4,Saturday  ,4,Outside,Theft Of Motor Vehicle,Auto Theft,NSA
2025-01-04 05:00:00,2025,January,4,Saturday  ,4,Commercial,Assault,Assault,Eglinton East (138)
2025-01-04 05:00:00,2025,January,4,Saturday  ,2,Commercial,Assault,Assault,Waterfront Communities-The Island (77)
2025-01-01 05:00:00,2025,January,1,Wednesday ,4,Commercial,Assault,Assault,Victoria Village (43)
2025-01-04 05:00:00,2025,January,4,Saturday  ,23,House,Assault,Assault,Newtonbrook West (36)
2025-01-02 05:00:00,2025,January,2,Thursday  ,7,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Commercial,B&E W'Intent,Break and Enter,Humber Summit (21)
2025-01-04 05:00:00,2025,January,4,Saturday  ,19,Commercial,Robbery - Business,Robbery,Yorkdale-Glen Park (31)
2025-01-04 05:00:00,2025,January,4,Saturday  ,17,Commercial,Robbery - Business,Robbery,Kensington-Chinatown (78)
2025-01-04 05:00:00,2025,January,4,Saturday  ,13,Commercial,Robbery - Business,Robbery,Rosedale-Moore Park (98)
2025-01-04 05:00:00,2025,January,4,Saturday  ,1,Other,Assault,Assault,Kennedy Park (124)
2025-01-04 05:00:00,2025,January,4,Saturday  ,7,Commercial,Assault Peace Officer,Assault,Church-Yonge Corridor (75)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Transit,Robbery - Swarming,Robbery,Danforth (66)
2025-01-04 05:00:00,2025,January,4,Saturday  ,19,Commercial,Theft Over,Theft Over,Yorkdale-Glen Park (31)
2025-01-02 05:00:00,2025,January,2,Thursday  ,0,Apartment,Assault,Assault,Mount Dennis (115)
2025-01-03 05:00:00,2025,January,3,Friday    ,23,House,Theft Of Motor Vehicle,Auto Theft,Centennial Scarborough (133)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Commercial,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-01-04 05:00:00,2025,January,4,Saturday  ,23,Outside,Theft Of Motor Vehicle,Auto Theft,Victoria Village (43)
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,Commercial,B&E W'Intent,Break and Enter,Kensington-Chinatown (78)
2025-01-04 05:00:00,2025,January,4,Saturday  ,14,Commercial,Assault With Weapon,Assault,Oakridge (121)
2025-01-04 05:00:00,2025,January,4,Saturday  ,14,Transit,Assault With Weapon,Assault,York University Heights (27)
2025-01-03 05:00:00,2025,January,3,Friday    ,19,Apartment,Assault,Assault,Glenfield-Jane Heights (25)
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,House,Assault,Assault,Rexdale-Kipling (4)
2025-01-04 05:00:00,2025,January,4,Saturday  ,16,Outside,Assault,Assault,Islington-City Centre West (14)
2025-01-04 05:00:00,2025,January,4,Saturday  ,14,Commercial,Assault,Assault,Oakridge (121)
2025-01-04 05:00:00,2025,January,4,Saturday  ,2,Commercial,B&E,Break and Enter,Roncesvalles (86)
2025-01-04 05:00:00,2025,January,4,Saturday  ,4,Commercial,Assault With Weapon,Assault,Eglinton East (138)
2025-01-04 05:00:00,2025,January,4,Saturday  ,6,Commercial,B&E,Break and Enter,Junction Area (90)
2025-01-04 05:00:00,2025,January,4,Saturday  ,2,Transit,Assault With Weapon,Assault,Bay Street Corridor (76)
2025-01-03 05:00:00,2025,January,3,Friday    ,17,Outside,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-01-01 05:00:00,2025,January,1,Wednesday ,3,Apartment,Assault,Assault,Caledonia-Fairbank (109)
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,Outside,Theft Of Motor Vehicle,Auto Theft,Humbermede (22)
2025-01-04 05:00:00,2025,January,4,Saturday  ,19,House,B&E,Break and Enter,Edenbridge-Humber Valley (9)
2025-01-04 05:00:00,2025,January,4,Saturday  ,15,Outside,Theft Of Motor Vehicle,Auto Theft,Yorkdale-Glen Park (31)
2025-01-04 05:00:00,2025,January,4,Saturday  ,14,Transit,Theft Of Motor Vehicle,Auto Theft,Newtonbrook West (36)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Commercial,Theft Of Motor Vehicle,Auto Theft,Yorkdale-Glen Park (31)
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,Outside,Assault,Assault,Downsview-Roding-CFB (26)
2025-01-04 05:00:00,2025,January,4,Saturday  ,18,House,B&E,Break and Enter,Agincourt North (129)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,House,B&E,Break and Enter,Leaside-Bennington (56)
2025-01-02 05:00:00,2025,January,2,Thursday  ,9,Outside,Theft Of Motor Vehicle,Auto Theft,Ionview (125)
2025-01-02 05:00:00,2025,January,2,Thursday  ,18,House,B&E,Break and Enter,Rosedale-Moore Park (98)
2025-01-04 05:00:00,2025,January,4,Saturday  ,23,House,B&E,Break and Enter,Annex (95)
2025-01-04 05:00:00,2025,January,4,Saturday  ,10,Commercial,Theft Over,Theft Over,NSA
2025-01-04 05:00:00,2025,January,4,Saturday  ,0,Commercial,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-04 05:00:00,2025,January,4,Saturday  ,1,Commercial,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-04 05:00:00,2025,January,4,Saturday  ,9,Apartment,B&E,Break and Enter,Roncesvalles (86)
2025-01-04 05:00:00,2025,January,4,Saturday  ,4,Commercial,B&E,Break and Enter,Cliffcrest (123)
2025-01-04 05:00:00,2025,January,4,Saturday  ,8,Apartment,B&E,Break and Enter,East End-Danforth (62)
2025-01-04 05:00:00,2025,January,4,Saturday  ,13,House,B&E,Break and Enter,North Riverdale (68)
2025-01-04 05:00:00,2025,January,4,Saturday  ,12,Commercial,B&E,Break and Enter,Milliken (130)
2025-01-04 05:00:00,2025,January,4,Saturday  ,18,Apartment,B&E,Break and Enter,Islington-City Centre West (14)
2025-01-03 05:00:00,2025,January,3,Friday    ,23,House,Theft Of Motor Vehicle,Auto Theft,Centennial Scarborough (133)
2025-01-04 05:00:00,2025,January,4,Saturday  ,7,Commercial,B&E W'Intent,Break and Enter,Church-Yonge Corridor (75)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Annex (95)
2025-01-05 05:00:00,2025,January,5,Sunday    ,15,Commercial,Robbery - Business,Robbery,Junction Area (90)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Apartment,B&E,Break and Enter,Weston-Pelham Park (91)
2025-01-04 05:00:00,2025,January,4,Saturday  ,16,Other,B&E,Break and Enter,Broadview North (57)
2025-01-05 05:00:00,2025,January,5,Sunday    ,23,Outside,Pointing A Firearm,Assault,Danforth East York (59)
2025-01-05 05:00:00,2025,January,5,Sunday    ,8,Transit,Assault,Assault,St.Andrew-Windfields (40)
2025-01-04 05:00:00,2025,January,4,Saturday  ,9,Apartment,B&E,Break and Enter,Bridle Path-Sunnybrook-York Mills (41)
2025-01-04 05:00:00,2025,January,4,Saturday  ,18,Commercial,Theft Over - Shoplifting,Theft Over,Yonge-Eglinton (100)
2025-01-05 05:00:00,2025,January,5,Sunday    ,7,Commercial,Assault With Weapon,Assault,Bay Street Corridor (76)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,House,Theft Of Motor Vehicle,Auto Theft,Casa Loma (96)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Apartment,Assault With Weapon,Assault,Black Creek (24)
2025-01-05 05:00:00,2025,January,5,Sunday    ,19,Apartment,Assault With Weapon,Assault,West Hill (136)
2025-01-05 05:00:00,2025,January,5,Sunday    ,1,Commercial,B&E,Break and Enter,York University Heights (27)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,Commercial,B&E,Break and Enter,Bay Street Corridor (76)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Apartment,Assault With Weapon,Assault,Black Creek (24)
2025-01-05 05:00:00,2025,January,5,Sunday    ,14,Outside,Assault With Weapon,Assault,Church-Yonge Corridor (75)
2025-01-04 05:00:00,2025,January,4,Saturday  ,15,Commercial,Robbery - Business,Robbery,Junction Area (90)
2025-01-05 05:00:00,2025,January,5,Sunday    ,15,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-05 05:00:00,2025,January,5,Sunday    ,16,Transit,Assault With Weapon,Assault,Junction Area (90)
2025-01-05 05:00:00,2025,January,5,Sunday    ,16,Outside,Robbery - Mugging,Robbery,Clairlea-Birchmount (120)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,Outside,Assault Bodily Harm,Assault,Highland Creek (134)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Apartment,Assault With Weapon,Assault,South Riverdale (70)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Transit,Assault With Weapon,Assault,Oakwood Village (107)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,House,Assault With Weapon,Assault,Rouge (131)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,House,Assault With Weapon,Assault,Moss Park (73)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Playter Estates-Danforth (67)
2025-01-05 05:00:00,2025,January,5,Sunday    ,15,Apartment,Assault,Assault,The Beaches (63)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,Apartment,Assault,Assault,Rockcliffe-Smythe (111)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Outside,Assault,Assault,Islington-City Centre West (14)
2025-01-05 05:00:00,2025,January,5,Sunday    ,14,Apartment,Assault,Assault,Englemount-Lawrence (32)
2025-01-05 05:00:00,2025,January,5,Sunday    ,12,Outside,Assault,Assault,Bedford Park-Nortown (39)
2025-01-05 05:00:00,2025,January,5,Sunday    ,14,Apartment,Assault,Assault,York University Heights (27)
2025-01-05 05:00:00,2025,January,5,Sunday    ,15,Apartment,Assault,Assault,East End-Danforth (62)
2025-01-05 05:00:00,2025,January,5,Sunday    ,23,Apartment,Assault,Assault,Woburn (137)
2025-01-05 05:00:00,2025,January,5,Sunday    ,23,Apartment,Assault,Assault,Woburn (137)
2025-01-05 05:00:00,2025,January,5,Sunday    ,22,Outside,Assault,Assault,Bay Street Corridor (76)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,House,Assault,Assault,Little Portugal (84)
2025-01-04 05:00:00,2025,January,4,Saturday  ,22,Commercial,B&E,Break and Enter,Brookhaven-Amesbury (30)
2025-01-04 05:00:00,2025,January,4,Saturday  ,20,Outside,Theft Of Motor Vehicle,Auto Theft,Westminster-Branson (35)
2025-01-05 05:00:00,2025,January,5,Sunday    ,18,House,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-05 05:00:00,2025,January,5,Sunday    ,0,House,Theft Of Motor Vehicle,Auto Theft,Clairlea-Birchmount (120)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,Outside,Theft Of Motor Vehicle,Auto Theft,Malvern (132)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Commercial,Assault,Assault,NSA
2025-01-05 05:00:00,2025,January,5,Sunday    ,18,House,Robbery - Vehicle Jacking,Robbery,West Humber-Clairville (1)
2025-01-05 05:00:00,2025,January,5,Sunday    ,10,Commercial,Robbery - Business,Robbery,NSA
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,Apartment,Assault,Assault,Moss Park (73)
2025-01-05 05:00:00,2025,January,5,Sunday    ,23,Apartment,Assault,Assault,Woburn (137)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,Outside,Assault,Assault,Highland Creek (134)
2025-01-05 05:00:00,2025,January,5,Sunday    ,22,Outside,Assault - Resist/ Prevent Seiz,Assault,Runnymede-Bloor West Village (89)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,Outside,Assault,Assault,Highland Creek (134)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,House,Assault,Assault,Hillcrest Village (48)
2025-01-05 05:00:00,2025,January,5,Sunday    ,5,Apartment,Assault,Assault,Birchcliffe-Cliffside (122)
2025-01-05 05:00:00,2025,January,5,Sunday    ,2,Other,Assault,Assault,Bendale (127)
2025-01-05 05:00:00,2025,January,5,Sunday    ,1,Outside,Theft Of Motor Vehicle,Auto Theft,Humbermede (22)
2025-01-05 05:00:00,2025,January,5,Sunday    ,10,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-01-04 05:00:00,2025,January,4,Saturday  ,23,House,Theft Of Motor Vehicle,Auto Theft,Mount Olive-Silverstone-Jamestown (2)
2025-01-04 05:00:00,2025,January,4,Saturday  ,18,Outside,Theft Of Motor Vehicle,Auto Theft,Cabbagetown-South St.James Town (71)
2025-01-01 05:00:00,2025,January,1,Wednesday ,19,Commercial,Theft Over,Theft Over,Willowdale East (51)
2025-01-05 05:00:00,2025,January,5,Sunday    ,1,Commercial,Theft Over,Theft Over,York University Heights (27)
2025-01-05 05:00:00,2025,January,5,Sunday    ,5,Apartment,Assault,Assault,Waterfront Communities-The Island (77)
2025-01-05 05:00:00,2025,January,5,Sunday    ,7,Commercial,Assault,Assault,Kensington-Chinatown (78)
2025-01-03 05:00:00,2025,January,3,Friday    ,8,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-05 05:00:00,2025,January,5,Sunday    ,8,Apartment,Assault,Assault,Scarborough Village (139)
2025-01-05 05:00:00,2025,January,5,Sunday    ,4,Commercial,Assault,Assault,Thorncliffe Park (55)
2025-01-05 05:00:00,2025,January,5,Sunday    ,12,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Transit,Assault Peace Officer,Assault,East End-Danforth (62)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-04 05:00:00,2025,January,4,Saturday  ,13,Transit,Assault,Assault,Clairlea-Birchmount (120)
2025-01-02 05:00:00,2025,January,2,Thursday  ,16,Transit,Assault,Assault,Church-Yonge Corridor (75)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Transit,Assault Peace Officer,Assault,East End-Danforth (62)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,House,Theft Of Motor Vehicle,Auto Theft,Scarborough Village (139)
2025-01-05 05:00:00,2025,January,5,Sunday    ,21,Transit,Assault Peace Officer,Assault,East End-Danforth (62)
2025-01-05 05:00:00,2025,January,5,Sunday    ,3,House,Theft Of Motor Vehicle,Auto Theft,Leaside-Bennington (56)
2025-01-04 05:00:00,2025,January,4,Saturday  ,20,Outside,Theft Of Motor Vehicle,Auto Theft,North St.James Town (74)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Commercial,Theft Over - Shoplifting,Theft Over,West Hill (136)
2025-01-05 05:00:00,2025,January,5,Sunday    ,0,Apartment,Unlawfully In Dwelling-House,Break and Enter,Rosedale-Moore Park (98)
2025-01-05 05:00:00,2025,January,5,Sunday    ,20,Outside,Robbery With Weapon,Robbery,Yorkdale-Glen Park (31)
2025-01-04 05:00:00,2025,January,4,Saturday  ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Pelmo Park-Humberlea (23)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-04 05:00:00,2025,January,4,Saturday  ,9,Apartment,B&E,Break and Enter,St.Andrew-Windfields (40)
2025-01-05 05:00:00,2025,January,5,Sunday    ,20,House,B&E,Break and Enter,Alderwood (20)
2025-01-04 05:00:00,2025,January,4,Saturday  ,8,House,B&E,Break and Enter,Bayview Village (52)
2025-01-05 05:00:00,2025,January,5,Sunday    ,18,House,B&E,Break and Enter,Lawrence Park South (103)
2025-01-05 05:00:00,2025,January,5,Sunday    ,13,Apartment,Assault,Assault,Black Creek (24)
2025-01-05 05:00:00,2025,January,5,Sunday    ,14,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-06 05:00:00,2025,January,6,Monday    ,4,Commercial,Robbery - Business,Robbery,Dovercourt-Wallace Emerson-Junction (93)
2025-01-06 05:00:00,2025,January,6,Monday    ,17,Commercial,Robbery - Business,Robbery,Downsview-Roding-CFB (26)
2025-01-03 05:00:00,2025,January,3,Friday    ,0,Apartment,B&E,Break and Enter,Dovercourt-Wallace Emerson-Junction (93)
2025-01-06 05:00:00,2025,January,6,Monday    ,10,Commercial,B&E,Break and Enter,Malvern (132)
2025-01-06 05:00:00,2025,January,6,Monday    ,13,Apartment,B&E,Break and Enter,Lawrence Park North (105)
2025-01-06 05:00:00,2025,January,6,Monday    ,11,Apartment,B&E,Break and Enter,Willowdale East (51)
2025-01-06 05:00:00,2025,January,6,Monday    ,16,Commercial,B&E,Break and Enter,Milliken (130)
2025-01-06 05:00:00,2025,January,6,Monday    ,8,Commercial,Theft From Motor Vehicle Over,Theft Over,Downsview-Roding-CFB (26)
2025-01-06 05:00:00,2025,January,6,Monday    ,17,Commercial,Robbery - Business,Robbery,Downsview-Roding-CFB (26)
2025-01-06 05:00:00,2025,January,6,Monday    ,17,Commercial,Robbery - Business,Robbery,West Humber-Clairville (1)
2025-01-06 05:00:00,2025,January,6,Monday    ,19,Outside,Robbery - Other,Robbery,Beechborough-Greenbrook (112)
2025-01-06 05:00:00,2025,January,6,Monday    ,18,Outside,Robbery - Other,Robbery,Annex (95)
2025-01-06 05:00:00,2025,January,6,Monday    ,17,Outside,Robbery - Mugging,Robbery,Rexdale-Kipling (4)
2025-01-06 05:00:00,2025,January,6,Monday    ,15,Transit,Assault,Assault,Rustic (28)
2025-01-06 05:00:00,2025,January,6,Monday    ,15,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-06 05:00:00,2025,January,6,Monday    ,14,Outside,Assault,Assault,Willowridge-Martingrove-Richview (7)
2025-01-06 05:00:00,2025,January,6,Monday    ,16,Commercial,Assault,Assault,Bay Street Corridor (76)
2025-01-01 05:00:00,2025,January,1,Wednesday ,15,Commercial,Theft Over - Shoplifting,Theft Over,Church-Yonge Corridor (75)
2025-01-06 05:00:00,2025,January,6,Monday    ,14,Commercial,Assault,Assault,Church-Yonge Corridor (75)
2025-01-06 05:00:00,2025,January,6,Monday    ,2,Outside,Robbery - Vehicle Jacking,Robbery,Willowdale East (51)
2025-01-06 05:00:00,2025,January,6,Monday    ,18,Apartment,Assault,Assault,NSA
2025-01-01 05:00:00,2025,January,1,Wednesday ,0,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-06 05:00:00,2025,January,6,Monday    ,9,Outside,Assault,Assault,Little Portugal (84)
2025-01-01 05:00:00,2025,January,1,Wednesday ,11,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-01-05 05:00:00,2025,January,5,Sunday    ,18,Outside,Theft Of Motor Vehicle,Auto Theft,Downsview-Roding-CFB (26)
